Марка,Модель,Комплектация,Топливо,Объем двигателя,Лошадиные силы,КПП,Степени КПП,Привод,Смешанные расход,Расход в городе,Расход по трассе,Время до 100 км\ч,Год производства,Цена
Audi,Q3,Audi Q3 40 TFSI S tronic Sport Внедорожник,Бензин,2.0,180,Робот,7,Полный,7.5,9.5,6.4,7.4,2021,3 200 000
Audi,Q3,Audi Q3 40 TFSI S tronic Sport Внедорожник,Бензин,2.0,180,Робот,7,Полный,7.5,9.5,6.4,7.4,2021,3 415 195
Audi,Q3,Audi Q3 40 TFSI S tronic Sport Внедорожник,Бензин,2.0,180,Робот,7,Полный,7.5,9.5,6.4,7.4,2021,4 139 130
Audi,Q3,Audi Q3 40 TFSI S tronic Sport Внедорожник,Бензин,2.0,180,Робот,7,Полный,7.5,9.5,6.4,7.4,2021,4 317 000
Audi,Q3,Audi Q3 40 TFSI S tronic Sport Внедорожник,Бензин,2.0,180,Робот,7,Полный,7.5,9.5,6.4,7.4,2021,4 590 336
Audi,Q3,Audi Q3 40 TFSI S tronic Sport Внедорожник,Бензин,2.0,180,Робот,7,Полный,7.5,9.5,6.4,7.4,2021,4 590 336
Audi,Q3,Audi Q3 Advance Внедорожник,Бензин,2.0,180,Робот,7,Полный,7.5,9.5,6.4,7.4,2021,4 590 336
Audi,Q3,Audi Q3 Advance Внедорожник,Бензин,2.0,180,Робот,7,Полный,7.5,9.5,6.4,7.4,2021,4 317 000
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,180,Робот,7,Полный,7.5,9.5,6.4,7.4,2021,4 317 000
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,1.4,150,Робот,7,Передний,5.9,6.9,5.3,9.2,2021,4 590 336
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,1.4,150,Робот,7,Передний,5.9,6.9,5.3,9.2,2021,4 575 118
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 597 771
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 585 738
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 587 154
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 572 286
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 590 336
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 602 021
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 623 967
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 585 738
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 587 154
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 672 103
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 597 771
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 611 931
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 708 913
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 555 300
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 565 200
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 565 200
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 577 200
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 586 500
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 523 900
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 638 300
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 604 056
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 604 056
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 610 700
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 621 520
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 631 285
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 632 539
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 641 569
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 647 482
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 656 672
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 669 394
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 693 426
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 826 385
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 907 000
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 907 000
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 907 000
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 907 000
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 952 237
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 995 354
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,5 012 471
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 259 180
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,4 426 760
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,5 022 828
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,5 046 189
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,5 087 246
Audi,Q5,Audi Новый Q5 45 TFSI Advance Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,5 141 756
Audi,Q5,Audi Новый Q5 45 TFSI Design Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,5 149 539
Audi,Q5,Audi Новый Q5 45 TFSI Design Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,5 165 182
Audi,Q5,Audi Новый Q5 45 TFSI Design Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,5 008 400
Audi,Q5,Audi Новый Q5 45 TFSI Design Внедорожник,Бензин,2.0,249,Автомат,8,Полный,8,9.7,7,6.3,2021,5 149 539
Audi,Q5,Audi Новый Q5 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,4 991 700
Audi,Q5,Audi Новый Q5 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 008 474
Audi,Q5,Audi Новый Q5 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 215 797
Audi,Q5,Audi Новый Q5 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 112 417
Audi,Q5,Audi Новый Q5 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 194 825
Audi,Q5,Audi Новый Q5 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 237 147
Audi,Q5,Audi Новый Q5 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 271 074
Audi,Q5,Audi Новый Q5 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 469 975
Audi,Q5,Audi Новый Q5 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 502 918
Audi,Q5,Audi Новый Q5 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,4 500 000
Audi,Q5,Audi Новый Q5 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,4 500 000
Audi,Q5,Audi Новый Q5 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,4 526 150
Audi,Q5,Audi Новый Q5 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,4 553 165
Audi,Q5,Audi Новый Q5 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 163 270
Audi,Q5,Audi Новый Q5 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 143 094
Audi,Q5,Audi Новый Q5 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 155 127
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 144 509
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,4 960 812
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,4 960 812
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 071 596
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 040 451
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 056 731
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 095 668
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 037 900
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 251 047
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 187 693
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 207 869
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 209 284
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,4 961 000
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,4 961 000
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 163 270
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,4 980 900
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 253 173
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 261 310
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 267 329
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 193 002
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 169 800
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 105 867
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 227 900
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 179 977
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 183 155
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 191 000
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 252 000
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 252 000
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 252 000
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 400 909
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 418 100
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 424 464
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 437 649
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,4 847 800
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 409 835
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 409 835
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 409 835
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 410 100
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 410 100
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 551 700
Audi,Q5,Audi Новый Q5 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 621 200
Audi,Q5,Audi Q5 Sportback 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 788 175
Audi,Q5,Audi Q5 Sportback 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 816 447
Audi,Q5,Audi Q5 Sportback 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,8,9.7,7,6.3,2021,5 842 121
Audi,Q5,Audi Q5 Sportback 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,7.4,9.1,6.3,6.3,2021,5 900 713
Audi,Q5,Audi Q5 Sportback 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,7.4,9.1,6.3,6.3,2021,5 988 175
Audi,Q5,Audi Q5 Sportback 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,7.4,9.1,6.3,6.3,2021,6 143 916
Audi,Q5,Audi Q5 Sportback 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,7.4,9.1,6.3,6.3,2021,6 320 377
Audi,Q5,Audi Q5 Sportback 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,7.4,9.1,6.3,6.3,2021,4 870 500
Audi,Q5,Audi Q5 Sportback 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,7.4,9.1,6.3,6.3,2021,4 870 500
Audi,Q5,Audi Q5 Sportback 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,7.4,9.1,6.3,6.3,2021,5 192 345
Audi,Q5,Audi Q5 Sportback 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,7.4,9.1,6.3,6.3,2021,5 406 328
Audi,Q5,Audi Q5 Sportback 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,7.4,9.1,6.3,6.3,2021,5 406 328
Audi,Q5,Audi Q5 Sportback 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,7.4,9.1,6.3,6.3,2021,5 406 328
Audi,Q5,Audi Q5 Sportback 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,7.4,9.1,6.3,6.3,2021,5 406 328
Audi,Q5,Audi Q5 Sportback 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,7.4,9.1,6.3,6.3,2021,5 406 328
Audi,Q5,Audi Q5 Sportback 45 TFSI Design Внедорожник,Бензин,2.0,249,Робот,7,Полный,7.4,9.1,6.3,6.3,2021,5 406 328
Audi,Q5,Audi Q5 Sportback 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,7.4,9.1,6.3,6.3,2021,5 534 458
Audi,Q5,Audi Q5 Sportback 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,7.4,9.1,6.3,6.3,2021,5 627 545
Audi,Q5,Audi Q5 Sportback 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,7.4,9.1,6.3,6.3,2021,5 454 200
Audi,Q5,Audi Q5 Sportback 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,7.4,9.1,6.3,6.3,2021,5 647 720
Audi,Q5,Audi Q5 Sportback 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,7.4,9.1,6.3,6.3,2021,5 676 744
Audi,Q5,Audi Q5 Sportback 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,7.4,9.1,6.3,6.3,2021,5 676 744
Audi,Q5,Audi Q5 Sportback 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,7.4,9.1,6.3,6.3,2021,5 723 109
Audi,Q5,Audi Q5 Sportback 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,7.4,9.1,6.3,6.3,2021,5 787 175
Audi,Q5,Audi Q5 Sportback 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,7.4,9.1,6.3,6.3,2021,5 802 988
Audi,Q5,Audi Q5 Sportback 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,7.4,9.1,6.3,6.3,2021,5 657 800
Audi,Q5,Audi Q5 Sportback 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,7.4,9.1,6.3,6.3,2021,5 788 294
Audi,Q5,Audi Q5 Sportback 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,7.4,9.1,6.3,6.3,2021,5 845 100
Audi,Q5,Audi Q5 Sportback 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,7.4,9.1,6.3,6.3,2021,5 888 294
Audi,Q5,Audi Q5 Sportback 45 TFSI Sport Внедорожник,Бензин,2.0,249,Робот,7,Полный,7.4,9.1,6.3,6.3,2021,5 888 294
